OrderID,OrderDate,CustomerID,Country,Product,Category,Quantity,UnitPrice,TotalPrice,PaymentMethod
ORD-02756,2022-09-03,CUST-0474,Brazil,Fiction,Books,1,48.89,48.89,Apple Pay
ORD-00845,2022-09-03,CUST-0379,India,Hair Dryer,Beauty,5,85.17,425.85,Credit Card
ORD-02424,2022-09-03,CUST-0394,Germany,Speaker,Electronics,2,940.38,1880.76,Credit Card
ORD-04299,2022-09-03,CUST-0165,USA,Dumbbells,Sports,2,165.53,331.06,PayPal
ORD-03645,2022-09-03,CUST-0054,UK,Biography,Books,4,40.55,162.2,Credit Card
ORD-01141,2022-09-04,CUST-0130,Brazil,Dumbbells,Sports,5,133.64,668.2,PayPal
ORD-04436,2022-09-04,CUST-0461,Canada,T-Shirt,Clothing,1,111.54,111.54,PayPal
ORD-04725,2022-09-04,CUST-0293,Germany,Blender,Home & Kitchen,1,257.57,257.57,Apple Pay
ORD-03934,2022-09-04,CUST-0362,UK,Smart Watch,Electronics,1,765.96,765.96,Debit Card
ORD-04354,2022-09-04,CUST-0336,USA,Tablet,Electronics,5,1458.99,7294.95,Credit Card
ORD-00132,2022-09-04,CUST-0017,USA,Hair Dryer,Beauty,5,5.97,29.85,Debit Card
ORD-02954,2022-09-05,CUST-0454,Germany,Biography,Books,4,49.83,199.32,Debit Card
ORD-01957,2022-09-05,CUST-0045,Mexico,Lipstick,Beauty,4,35.59,142.36,Debit Card
ORD-04201,2022-09-05,CUST-0054,Australia,Biography,Books,4,13.92,55.68,PayPal
ORD-03417,2022-09-05,CUST-0491,Germany,Self-Help,Books,4,32.66,130.64,Credit Card
ORD-03269,2022-09-05,CUST-0332,Canada,Perfume,Beauty,2,85.53,171.06,Debit Card
ORD-01679,2022-09-05,CUST-0068,USA,Perfume,Beauty,2,81.0,162.0,Credit Card
ORD-00307,2022-09-06,CUST-0352,USA,Jeans,Clothing,1,93.87,93.87,Credit Card
ORD-02265,2022-09-06,CUST-0226,France,Basketball,Sports,3,173.85,521.55,PayPal
ORD-04989,2022-09-06,CUST-0411,USA,Speaker,Electronics,1,291.42,291.42,Credit Card
ORD-04026,2022-09-06,CUST-0150,UK,Microwave,Home & Kitchen,4,157.66,630.64,PayPal
ORD-00584,2022-09-07,CUST-0345,USA,Science,Books,1,17.86,17.86,Credit Card
ORD-02001,2022-09-07,CUST-0120,USA,Tablet,Electronics,4,1450.63,5802.52,Apple Pay
ORD-04011,2022-09-07,CUST-0172,Japan,Perfume,Beauty,2,34.46,68.92,PayPal
ORD-03646,2022-09-07,CUST-0285,USA,Dress,Clothing,2,48.04,96.08,Apple Pay
ORD-02832,2022-09-07,CUST-0447,Canada,Science,Books,4,37.33,149.32,PayPal
ORD-03030,2022-09-07,CUST-0422,Australia,Speaker,Electronics,5,678.51,3392.55,PayPal
ORD-02477,2022-09-08,CUST-0454,Canada,Dress,Clothing,1,146.94,146.94,PayPal
ORD-03828,2022-09-08,CUST-0161,Germany,Speaker,Electronics,4,385.47,1541.88,Google Pay
ORD-02651,2022-09-08,CUST-0279,India,History,Books,1,39.37,39.37,Debit Card
ORD-02853,2022-09-08,CUST-0450,Germany,Headphones,Electronics,4,467.55,1870.2,PayPal
ORD-03265,2022-09-08,CUST-0205,USA,T-Shirt,Clothing,2,92.93,185.86,PayPal
ORD-00421,2022-09-08,CUST-0063,Canada,Tablet,Electronics,2,1120.09,2240.18,Debit Card
ORD-00801,2022-09-08,CUST-0070,Germany,Running Shoes,Sports,3,75.31,225.93,Credit Card
ORD-02402,2022-09-08,CUST-0323,Australia,Self-Help,Books,4,17.83,71.32,PayPal
ORD-00139,2022-09-09,CUST-0463,USA,Dress,Clothing,2,140.34,280.68,PayPal
ORD-00204,2022-09-09,CUST-0331,Japan,Tablet,Electronics,1,1357.61,1357.61,Debit Card
ORD-04264,2022-09-09,CUST-0067,UK,Smartphone,Electronics,2,771.69,1543.38,Credit Card
ORD-00559,2022-09-09,CUST-0191,USA,Makeup Kit,Beauty,1,44.91,44.91,PayPal
ORD-02395,2022-09-09,CUST-0457,India,Dress,Clothing,3,123.13,369.39,Credit Card
ORD-03366,2022-09-09,CUST-0035,USA,Lipstick,Beauty,3,39.13,117.39,Credit Card
ORD-01901,2022-09-09,CUST-0070,Japan,Laptop,Electronics,5,827.26,4136.3,PayPal
ORD-03598,2022-09-09,CUST-0021,USA,Fiction,Books,1,38.17,38.17,Credit Card
ORD-02939,2022-09-10,CUST-0348,USA,Smartphone,Electronics,1,430.27,430.27,Apple Pay
ORD-04327,2022-09-10,CUST-0162,Canada,T-Shirt,Clothing,3,26.75,80.25,Credit Card
ORD-02197,2022-09-10,CUST-0390,Mexico,Speaker,Electronics,2,556.19,1112.38,PayPal
ORD-01994,2022-09-10,CUST-0203,Canada,Dumbbells,Sports,4,59.94,239.76,PayPal
ORD-04288,2022-09-10,CUST-0025,UK,Headphones,Electronics,4,560.47,2241.88,Credit Card
ORD-02307,2022-09-10,CUST-0175,USA,Hat,Clothing,3,39.31,117.93,Credit Card
ORD-04504,2022-09-10,CUST-0437,USA,Camera,Electronics,1,530.44,530.44,Debit Card
ORD-02411,2022-09-11,CUST-0361,Brazil,Camera,Electronics,1,787.95,787.95,Debit Card
ORD-03319,2022-09-11,CUST-0021,USA,Lipstick,Beauty,1,53.89,53.89,Credit Card
ORD-03962,2022-09-11,CUST-0432,UK,Toaster,Home & Kitchen,5,94.85,474.25,PayPal
ORD-03164,2022-09-11,CUST-0417,Australia,Coffee Maker,Home & Kitchen,1,298.07,298.07,Credit Card
ORD-01710,2022-09-11,CUST-0151,USA,Lipstick,Beauty,5,20.88,104.4,Debit Card
ORD-02834,2022-09-11,CUST-0068,Canada,Laptop,Electronics,3,748.8,2246.4,Debit Card
ORD-03608,2022-09-12,CUST-0367,Australia,Socks,Clothing,1,16.69,16.69,Credit Card
ORD-01665,2022-09-12,CUST-0240,USA,Dumbbells,Sports,4,170.9,683.6,Debit Card
ORD-00096,2022-09-12,CUST-0432,India,Speaker,Electronics,3,936.77,2810.31,Credit Card
ORD-02966,2022-09-12,CUST-0069,UK,Headphones,Electronics,3,228.08,684.24,Apple Pay
ORD-03511,2022-09-12,CUST-0460,USA,Microwave,Home & Kitchen,2,60.81,121.62,Credit Card
ORD-01965,2022-09-12,CUST-0050,Australia,Dress,Clothing,4,68.04,272.16,Credit Card
ORD-03958,2022-09-12,CUST-0360,UK,Smart Watch,Electronics,2,436.12,872.24,Credit Card
ORD-04523,2022-09-12,CUST-0075,UK,Hair Dryer,Beauty,5,33.6,168.0,Credit Card
ORD-02179,2022-09-12,CUST-0136,USA,Smartphone,Electronics,1,624.59,624.59,PayPal
ORD-00686,2022-09-12,CUST-0270,UK,Tablet,Electronics,1,1140.09,1140.09,PayPal
ORD-00032,2022-09-13,CUST-0096,Brazil,Lipstick,Beauty,4,25.84,103.36,Credit Card
ORD-04457,2022-09-13,CUST-0397,USA,Toaster,Home & Kitchen,2,184.53,369.06,Credit Card
ORD-02688,2022-09-13,CUST-0469,France,Non-Fiction,Books,1,21.14,21.14,Debit Card
ORD-00008,2022-09-13,CUST-0240,Mexico,Tablet,Electronics,3,303.29,909.87,Debit Card
ORD-00816,2022-09-13,CUST-0060,Canada,Socks,Clothing,4,82.49,329.96,PayPal
ORD-02918,2022-09-13,CUST-0476,Australia,History,Books,5,16.19,80.95,Credit Card
ORD-03201,2022-09-14,CUST-0312,USA,Headphones,Electronics,1,765.24,765.24,Credit Card
ORD-03896,2022-09-14,CUST-0282,USA,Smartphone,Electronics,1,170.21,170.21,Credit Card
ORD-00406,2022-09-14,CUST-0383,Australia,Laptop,Electronics,5,477.74,2388.7,PayPal
ORD-04628,2022-09-14,CUST-0475,Germany,Basketball,Sports,2,42.52,85.04,Credit Card
ORD-02993,2022-09-14,CUST-0071,France,Lipstick,Beauty,1,35.87,35.87,PayPal
ORD-04617,2022-09-14,CUST-0487,USA,Coffee Maker,Home & Kitchen,2,41.74,83.48,Credit Card
ORD-04657,2022-09-14,CUST-0333,UK,Fiction,Books,2,30.33,60.66,PayPal
ORD-04308,2022-09-14,CUST-0148,Australia,Shampoo,Beauty,5,6.72,33.6,PayPal
ORD-04296,2022-09-14,CUST-0002,Australia,Lipstick,Beauty,3,96.2,288.6,Debit Card
ORD-02396,2022-09-15,CUST-0179,Australia,Perfume,Beauty,3,50.32,150.96,Debit Card
ORD-03133,2022-09-15,CUST-0424,USA,Jacket,Clothing,5,46.16,230.8,Apple Pay
ORD-04614,2022-09-15,CUST-0465,Brazil,Shoes,Clothing,4,111.84,447.36,Debit Card
ORD-04923,2022-09-15,CUST-0497,Brazil,Yoga Mat,Sports,4,158.11,632.44,PayPal
ORD-00944,2022-09-15,CUST-0315,UK,Dress,Clothing,3,74.24,222.72,PayPal
ORD-02602,2022-09-15,CUST-0100,Japan,Socks,Clothing,3,45.18,135.54,Apple Pay
ORD-03715,2022-09-15,CUST-0210,USA,Socks,Clothing,1,124.71,124.71,Credit Card
ORD-01775,2022-09-15,CUST-0454,UK,Self-Help,Books,5,40.32,201.6,Credit Card
ORD-00372,2022-09-15,CUST-0258,USA,Running Shoes,Sports,4,139.5,558.0,PayPal
ORD-02363,2022-09-16,CUST-0243,USA,Shoes,Clothing,5,66.59,332.95,Credit Card
ORD-04073,2022-09-16,CUST-0016,Japan,Tablet,Electronics,3,845.79,2537.37,Debit Card
ORD-01131,2022-09-16,CUST-0280,Germany,History,Books,2,48.86,97.72,PayPal
ORD-00162,2022-09-16,CUST-0263,USA,Laptop,Electronics,1,234.67,234.67,Google Pay
ORD-01007,2022-09-16,CUST-0037,UK,Jeans,Clothing,2,104.31,208.62,Credit Card
ORD-00222,2022-09-16,CUST-0301,Mexico,Running Shoes,Sports,1,110.38,110.38,Credit Card
ORD-04109,2022-09-16,CUST-0253,USA,Coffee Maker,Home & Kitchen,4,132.94,531.76,PayPal
ORD-03169,2022-09-16,CUST-0455,USA,Smart Watch,Electronics,5,850.67,4253.35,Credit Card
ORD-04350,2022-09-16,CUST-0339,USA,Cookware Set,Home & Kitchen,3,45.72,137.16,Debit Card
ORD-04229,2022-09-17,CUST-0004,Germany,Coffee Maker,Home & Kitchen,3,40.2,120.6,Credit Card
ORD-00328,2022-09-17,CUST-0216,USA,Biography,Books,5,43.45,217.25,Credit Card
ORD-02481,2022-09-17,CUST-0204,Canada,Fiction,Books,4,33.96,135.84,Credit Card
ORD-01646,2022-09-17,CUST-0091,USA,Laptop,Electronics,1,541.28,541.28,Credit Card
ORD-00849,2022-09-17,CUST-0224,USA,Hat,Clothing,1,34.29,34.29,Apple Pay
ORD-04124,2022-09-17,CUST-0208,Brazil,Socks,Clothing,5,33.91,169.55,PayPal
ORD-02381,2022-09-17,CUST-0036,USA,Tablet,Electronics,2,1052.79,2105.58,Credit Card
ORD-00113,2022-09-17,CUST-0296,UK,Coffee Maker,Home & Kitchen,5,82.85,414.25,Credit Card
ORD-03817,2022-09-17,CUST-0184,Japan,Basketball,Sports,1,125.74,125.74,Credit Card
ORD-01973,2022-09-18,CUST-0442,Japan,Perfume,Beauty,2,27.26,54.52,Credit Card
ORD-00345,2022-09-18,CUST-0208,USA,Lipstick,Beauty,2,99.98,199.96,Debit Card
ORD-01383,2022-09-18,CUST-0430,Australia,Blender,Home & Kitchen,2,58.29,116.58,Credit Card
ORD-01950,2022-09-18,CUST-0253,Canada,Fitness Tracker,Sports,5,165.88,829.4,PayPal
ORD-04647,2022-09-18,CUST-0420,Australia,Fiction,Books,1,38.61,38.61,PayPal
ORD-04394,2022-09-18,CUST-0234,UK,Face Cream,Beauty,2,31.5,63.0,Google Pay
ORD-03683,2022-09-18,CUST-0162,Australia,Hair Dryer,Beauty,5,31.25,156.25,Debit Card
ORD-04936,2022-09-19,CUST-0288,India,Shoes,Clothing,1,83.06,83.06,Credit Card
ORD-00293,2022-09-19,CUST-0166,USA,Tablet,Electronics,1,409.35,409.35,Apple Pay
ORD-01376,2022-09-19,CUST-0308,USA,History,Books,2,46.89,93.78,PayPal
ORD-03885,2022-09-19,CUST-0071,India,Speaker,Electronics,4,348.85,1395.4,Credit Card
ORD-04458,2022-09-20,CUST-0425,USA,Headphones,Electronics,4,1254.84,5019.36,Credit Card
ORD-02508,2022-09-20,CUST-0014,USA,Tablet,Electronics,4,1439.51,5758.04,Debit Card
ORD-04433,2022-09-20,CUST-0277,Mexico,Fiction,Books,4,42.61,170.44,Apple Pay
ORD-01990,2022-09-20,CUST-0259,Australia,Hat,Clothing,2,76.03,152.06,PayPal
ORD-00951,2022-09-20,CUST-0271,USA,Headphones,Electronics,4,1250.57,5002.28,Credit Card
ORD-01247,2022-09-20,CUST-0337,Australia,Makeup Kit,Beauty,3,98.98,296.94,Credit Card
ORD-01148,2022-09-20,CUST-0184,Germany,Shoes,Clothing,4,17.49,69.96,Credit Card
ORD-00785,2022-09-20,CUST-0304,USA,Tennis Racket,Sports,5,86.44,432.2,Apple Pay
ORD-01081,2022-09-20,CUST-0035,Germany,Hat,Clothing,1,37.16,37.16,Credit Card
ORD-02324,2022-09-21,CUST-0244,Australia,Science,Books,4,42.93,171.72,Credit Card
ORD-02086,2022-09-21,CUST-0438,UK,Laptop,Electronics,2,1257.31,2514.62,Debit Card
ORD-03308,2022-09-21,CUST-0133,Germany,Cookware Set,Home & Kitchen,4,121.19,484.76,Credit Card
ORD-00765,2022-09-21,CUST-0436,UK,Biography,Books,2,41.81,83.62,Apple Pay
ORD-04745,2022-09-21,CUST-0368,USA,History,Books,4,49.07,196.28,Debit Card
ORD-00771,2022-09-21,CUST-0124,USA,Cookware Set,Home & Kitchen,5,39.54,197.7,Credit Card
ORD-00122,2022-09-21,CUST-0386,USA,Yoga Mat,Sports,4,65.41,261.64,PayPal
ORD-01268,2022-09-21,CUST-0227,USA,Smart Watch,Electronics,5,464.92,2324.6,Debit Card
ORD-01301,2022-09-21,CUST-0342,Germany,Fiction,Books,5,47.64,238.2,Debit Card
ORD-03328,2022-09-21,CUST-0437,Canada,Smart Watch,Electronics,5,1402.55,7012.75,PayPal
ORD-04659,2022-09-21,CUST-0149,Australia,Camera,Electronics,3,1084.76,3254.28,PayPal
ORD-03815,2022-09-21,CUST-0343,UK,Dress,Clothing,4,45.57,182.28,Credit Card
ORD-04295,2022-09-21,CUST-0002,Australia,Makeup Kit,Beauty,5,66.41,332.05,Credit Card
ORD-01643,2022-09-22,CUST-0329,Australia,Fiction,Books,3,26.87,80.61,Credit Card
ORD-01533,2022-09-22,CUST-0009,USA,Blender,Home & Kitchen,1,134.37,134.37,Credit Card
ORD-03325,2022-09-22,CUST-0249,Japan,Makeup Kit,Beauty,3,29.89,89.67,Credit Card
ORD-03468,2022-09-22,CUST-0437,Brazil,Blender,Home & Kitchen,1,134.37,134.37,Credit Card
ORD-04362,2022-09-22,CUST-0113,USA,Tablet,Electronics,5,449.67,2248.35,Credit Card
ORD-00265,2022-09-22,CUST-0400,Australia,Cookware Set,Home & Kitchen,4,73.59,294.36,Credit Card
ORD-04851,2022-09-22,CUST-0238,India,Fitness Tracker,Sports,3,29.33,87.99,Apple Pay
ORD-02920,2022-09-22,CUST-0478,Germany,Cookware Set,Home & Kitchen,3,190.36,571.08,PayPal
ORD-00657,2022-09-23,CUST-0221,USA,Hat,Clothing,1,22.59,22.59,Credit Card
ORD-03122,2022-09-23,CUST-0103,USA,Toaster,Home & Kitchen,3,44.42,133.26,Credit Card
ORD-03577,2022-09-23,CUST-0232,France,Knife Set,Home & Kitchen,2,155.88,311.76,Credit Card
ORD-04154,2022-09-23,CUST-0027,India,Tablet,Electronics,2,1479.87,2959.74,Credit Card
ORD-02296,2022-09-23,CUST-0440,Australia,Toaster,Home & Kitchen,3,42.44,127.32,PayPal
ORD-01175,2022-09-23,CUST-0337,Australia,Camera,Electronics,4,1323.66,5294.64,Credit Card
ORD-01878,2022-09-23,CUST-0477,India,Laptop,Electronics,4,1137.62,4550.48,Google Pay
ORD-03941,2022-09-23,CUST-0410,Canada,Speaker,Electronics,3,538.07,1614.21,Apple Pay
ORD-00102,2022-09-23,CUST-0010,USA,Toaster,Home & Kitchen,1,216.57,216.57,Credit Card
ORD-02330,2022-09-24,CUST-0424,Germany,Tennis Racket,Sports,1,51.94,51.94,Credit Card
ORD-01802,2022-09-24,CUST-0443,USA,Running Shoes,Sports,4,115.67,462.68,Credit Card
ORD-00220,2022-09-24,CUST-0246,Australia,Tablet,Electronics,1,121.77,121.77,PayPal
ORD-01400,2022-09-25,CUST-0237,France,Microwave,Home & Kitchen,3,240.34,721.02,Credit Card
ORD-04249,2022-09-25,CUST-0215,Australia,Speaker,Electronics,5,351.34,1756.7,Debit Card
ORD-04586,2022-09-25,CUST-0035,Mexico,Smartphone,Electronics,4,404.42,1617.68,Debit Card
ORD-02462,2022-09-25,CUST-0302,USA,Headphones,Electronics,1,898.75,898.75,PayPal
ORD-03288,2022-09-25,CUST-0308,USA,Jacket,Clothing,2,59.88,119.76,Credit Card
ORD-04449,2022-09-25,CUST-0344,USA,History,Books,2,26.24,52.48,Debit Card
ORD-03091,2022-09-25,CUST-0371,USA,Dress,Clothing,5,35.68,178.4,Debit Card
ORD-03549,2022-09-25,CUST-0300,Canada,Camera,Electronics,2,888.54,1777.08,Debit Card
ORD-02537,2022-09-25,CUST-0124,Germany,Tablet,Electronics,4,1356.75,5427.0,Apple Pay
ORD-01199,2022-09-26,CUST-0468,Germany,Jeans,Clothing,4,75.03,300.12,Credit Card
ORD-04681,2022-09-26,CUST-0089,Brazil,Knife Set,Home & Kitchen,2,69.46,138.92,Debit Card
ORD-03985,2022-09-26,CUST-0204,Brazil,Fiction,Books,1,41.27,41.27,Debit Card
ORD-03045,2022-09-26,CUST-0241,USA,Jacket,Clothing,1,84.88,84.88,Debit Card
ORD-01605,2022-09-26,CUST-0155,UK,Science,Books,5,46.35,231.75,PayPal
ORD-04555,2022-09-27,CUST-0257,UK,Biography,Books,4,22.92,91.68,Credit Card
ORD-00924,2022-09-27,CUST-0393,France,Non-Fiction,Books,5,36.16,180.8,Credit Card
ORD-04112,2022-09-27,CUST-0005,USA,Blender,Home & Kitchen,1,77.22,77.22,Credit Card
ORD-04404,2022-09-27,CUST-0102,Australia,Laptop,Electronics,4,1121.11,4484.44,PayPal
ORD-00141,2022-09-27,CUST-0321,Germany,Jacket,Clothing,1,30.86,30.86,Credit Card
ORD-02531,2022-09-27,CUST-0401,USA,Shoes,Clothing,2,27.75,55.5,Credit Card
ORD-00272,2022-09-28,CUST-0051,USA,Tablet,Electronics,1,622.42,622.42,PayPal
ORD-03248,2022-09-28,CUST-0315,USA,Science,Books,3,36.72,110.16,Google Pay
ORD-00701,2022-09-28,CUST-0172,Australia,Toaster,Home & Kitchen,3,258.08,774.24,Credit Card
ORD-04568,2022-09-28,CUST-0004,Canada,Laptop,Electronics,4,1465.88,5863.52,Debit Card
ORD-00499,2022-09-28,CUST-0397,Mexico,Biography,Books,1,30.4,30.4,Debit Card
ORD-01293,2022-09-28,CUST-0209,USA,Makeup Kit,Beauty,3,84.93,254.79,Debit Card
ORD-01506,2022-09-29,CUST-0157,USA,Smart Watch,Electronics,4,321.63,1286.52,PayPal
ORD-04894,2022-09-29,CUST-0162,France,Smart Watch,Electronics,5,1444.9,7224.5,PayPal
ORD-03405,2022-09-29,CUST-0084,Mexico,Knife Set,Home & Kitchen,1,268.45,268.45,PayPal
ORD-03900,2022-09-29,CUST-0378,Australia,Speaker,Electronics,3,1319.33,3957.99,Credit Card
ORD-03311,2022-09-29,CUST-0118,Germany,Headphones,Electronics,2,731.24,1462.48,Debit Card
ORD-02254,2022-09-29,CUST-0369,UK,Fitness Tracker,Sports,1,81.69,81.69,Credit Card
ORD-00332,2022-09-29,CUST-0294,Mexico,History,Books,2,39.77,79.54,Credit Card
ORD-04105,2022-09-30,CUST-0081,Canada,Toaster,Home & Kitchen,2,220.66,441.32,Credit Card
ORD-02577,2022-09-30,CUST-0473,Germany,Jacket,Clothing,4,95.61,382.44,Credit Card
ORD-03790,2022-09-30,CUST-0340,Brazil,Microwave,Home & Kitchen,5,271.55,1357.75,Credit Card
ORD-04383,2022-09-30,CUST-0007,USA,Jeans,Clothing,5,91.74,458.7,Credit Card
ORD-04367,2022-09-30,CUST-0459,Mexico,Smartphone,Electronics,4,726.78,2907.12,Debit Card
ORD-00188,2022-09-30,CUST-0090,USA,Knife Set,Home & Kitchen,1,150.2,150.2,Credit Card
ORD-00099,2022-09-30,CUST-0109,Japan,Jeans,Clothing,2,101.64,203.28,PayPal
ORD-00609,2022-09-30,CUST-0218,Mexico,Jeans,Clothing,2,148.25,296.5,PayPal
ORD-04399,2022-10-01,CUST-0125,India,Coffee Maker,Home & Kitchen,2,213.76,427.52,Debit Card
ORD-03744,2022-10-01,CUST-0337,Australia,Camera,Electronics,1,809.31,809.31,Debit Card
ORD-03343,2022-10-01,CUST-0379,Brazil,Science,Books,3,40.16,120.48,Debit Card
ORD-00312,2022-10-01,CUST-0288,USA,Tablet,Electronics,3,887.06,2661.18,Credit Card
ORD-03109,2022-10-01,CUST-0483,USA,Hat,Clothing,4,116.44,465.76,Credit Card
ORD-01426,2022-10-01,CUST-0177,USA,Laptop,Electronics,2,479.89,959.78,Apple Pay
ORD-00971,2022-10-02,CUST-0234,USA,Camera,Electronics,4,1453.2,5812.8,Debit Card
ORD-01695,2022-10-02,CUST-0385,Brazil,Hat,Clothing,2,45.89,91.78,Credit Card
ORD-00026,2022-10-02,CUST-0066,Canada,Non-Fiction,Books,3,10.44,31.32,Google Pay
ORD-04668,2022-10-02,CUST-0496,Canada,Dumbbells,Sports,4,198.1,792.4,Credit Card
ORD-02088,2022-10-02,CUST-0039,Canada,Cookware Set,Home & Kitchen,4,180.2,720.8,Credit Card
ORD-02979,2022-10-02,CUST-0457,USA,Tennis Racket,Sports,2,41.32,82.64,Apple Pay
ORD-02541,2022-10-02,CUST-0100,Brazil,T-Shirt,Clothing,2,95.81,191.62,Credit Card
ORD-04771,2022-10-02,CUST-0130,Brazil,Socks,Clothing,1,41.7,41.7,Credit Card
ORD-00598,2022-10-02,CUST-0150,UK,Dumbbells,Sports,5,55.2,276.0,Apple Pay
ORD-04605,2022-10-02,CUST-0263,Canada,Jeans,Clothing,2,32.81,65.62,PayPal
ORD-02689,2022-10-02,CUST-0153,USA,Dumbbells,Sports,3,104.1,312.3,Apple Pay
ORD-01790,2022-10-02,CUST-0253,UK,Fitness Tracker,Sports,4,103.75,415.0,Credit Card
ORD-01966,2022-10-03,CUST-0177,Australia,Laptop,Electronics,1,1295.98,1295.98,Credit Card
ORD-02120,2022-10-03,CUST-0381,UK,Headphones,Electronics,4,1057.03,4228.12,Credit Card
ORD-00474,2022-10-03,CUST-0101,Brazil,Toaster,Home & Kitchen,5,143.13,715.65,Google Pay
ORD-04618,2022-10-03,CUST-0472,USA,Cookware Set,Home & Kitchen,1,82.92,82.92,Apple Pay
ORD-04391,2022-10-03,CUST-0152,UK,Face Cream,Beauty,4,42.61,170.44,PayPal
ORD-04592,2022-10-03,CUST-0468,Canada,Hat,Clothing,5,105.62,528.1,Credit Card
ORD-04072,2022-10-03,CUST-0181,Canada,Shampoo,Beauty,5,5.93,29.65,Credit Card
ORD-00787,2022-10-03,CUST-0042,India,Shampoo,Beauty,2,53.12,106.24,Debit Card
ORD-03856,2022-10-03,CUST-0241,Japan,Socks,Clothing,5,101.62,508.1,Credit Card
ORD-02184,2022-10-04,CUST-0009,Japan,Tablet,Electronics,3,943.18,2829.54,Debit Card
ORD-02750,2022-10-04,CUST-0119,USA,Shoes,Clothing,3,46.65,139.95,PayPal
ORD-01038,2022-10-04,CUST-0414,Brazil,Running Shoes,Sports,3,59.8,179.4,Credit Card
ORD-00104,2022-10-04,CUST-0371,Australia,Dress,Clothing,2,106.48,212.96,Google Pay
ORD-00965,2022-10-04,CUST-0101,USA,Tennis Racket,Sports,3,40.97,122.91,PayPal
ORD-01493,2022-10-04,CUST-0421,Germany,Jacket,Clothing,1,120.07,120.07,Credit Card
ORD-00573,2022-10-04,CUST-0163,Canada,Smartphone,Electronics,3,767.95,2303.85,Debit Card
ORD-01497,2022-10-05,CUST-0051,Canada,Science,Books,5,25.86,129.3,Credit Card
ORD-00729,2022-10-05,CUST-0322,USA,Tennis Racket,Sports,3,150.25,450.75,Credit Card
ORD-04052,2022-10-05,CUST-0040,France,Socks,Clothing,2,51.3,102.6,Credit Card
ORD-00612,2022-10-05,CUST-0276,France,Camera,Electronics,1,128.59,128.59,PayPal
ORD-00169,2022-10-06,CUST-0052,Australia,Yoga Mat,Sports,1,62.74,62.74,Credit Card
ORD-04087,2022-10-06,CUST-0359,Germany,Lipstick,Beauty,1,87.52,87.52,Apple Pay
ORD-03039,2022-10-06,CUST-0344,Canada,Speaker,Electronics,1,1419.59,1419.59,Credit Card
ORD-03931,2022-10-07,CUST-0380,USA,Speaker,Electronics,1,472.88,472.88,Credit Card
ORD-04615,2022-10-07,CUST-0155,UK,Science,Books,3,17.45,52.35,PayPal
ORD-03163,2022-10-07,CUST-0356,UK,Cookware Set,Home & Kitchen,3,275.36,826.08,Apple Pay
ORD-04050,2022-10-07,CUST-0209,Mexico,Socks,Clothing,4,92.8,371.2,Debit Card
ORD-02835,2022-10-07,CUST-0188,Canada,Shoes,Clothing,4,35.23,140.92,Credit Card
ORD-04979,2022-10-07,CUST-0282,Brazil,Jacket,Clothing,4,65.65,262.6,Debit Card
ORD-03085,2022-10-07,CUST-0463,Germany,Science,Books,5,10.6,53.0,Credit Card
ORD-01871,2022-10-08,CUST-0007,USA,Laptop,Electronics,3,428.6,1285.8,Debit Card
ORD-00408,2022-10-08,CUST-0460,USA,Camera,Electronics,4,817.32,3269.28,Credit Card
ORD-02643,2022-10-08,CUST-0374,Australia,Dress,Clothing,4,68.5,274.0,Credit Card
ORD-02428,2022-10-08,CUST-0105,UK,Science,Books,2,20.22,40.44,Debit Card
ORD-02483,2022-10-08,CUST-0123,UK,Jeans,Clothing,2,106.55,213.1,Credit Card
ORD-02525,2022-10-08,CUST-0295,Canada,Non-Fiction,Books,4,28.65,114.6,Credit Card
ORD-02252,2022-10-08,CUST-0075,UK,Tablet,Electronics,1,202.19,202.19,Credit Card
ORD-00690,2022-10-08,CUST-0231,France,Perfume,Beauty,3,5.48,16.44,PayPal
ORD-01738,2022-10-08,CUST-0329,Canada,Self-Help,Books,5,16.59,82.95,PayPal
ORD-04379,2022-10-08,CUST-0183,USA,Perfume,Beauty,2,13.66,27.32,PayPal
ORD-01091,2022-10-08,CUST-0306,Mexico,T-Shirt,Clothing,5,15.39,76.95,PayPal
ORD-00938,2022-10-08,CUST-0496,Japan,Dress,Clothing,1,68.79,68.79,Debit Card
ORD-01210,2022-10-09,CUST-0415,Brazil,Jeans,Clothing,5,41.34,206.7,Credit Card
ORD-01138,2022-10-09,CUST-0142,Mexico,Tablet,Electronics,3,425.85,1277.55,Credit Card
ORD-04881,2022-10-09,CUST-0284,Brazil,Shoes,Clothing,2,65.96,131.92,PayPal
ORD-02262,2022-10-09,CUST-0370,France,Basketball,Sports,4,156.4,625.6,Credit Card
ORD-03367,2022-10-09,CUST-0045,Canada,Smartphone,Electronics,1,1253.95,1253.95,Debit Card
ORD-02164,2022-10-09,CUST-0208,Canada,Hair Dryer,Beauty,2,40.89,81.78,Apple Pay
ORD-04139,2022-10-10,CUST-0417,USA,Biography,Books,3,30.02,90.06,PayPal
ORD-03617,2022-10-10,CUST-0294,USA,Shampoo,Beauty,4,32.15,128.6,Debit Card
ORD-04572,2022-10-10,CUST-0233,Australia,Self-Help,Books,1,12.28,12.28,Credit Card
ORD-00146,2022-10-11,CUST-0309,USA,Laptop,Electronics,4,701.97,2807.88,PayPal
